鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
北屯區,房地(土地+建物)+車位,臺中市北屯區建和路一段１１７號十四樓之３,20.31,都市：其他:第三種住宅區。,,,1090227,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100927,163.37,3,2,2,有,有,9570000,61657,坡道平面,28.43,1250000,預售屋、或土地及建物分件登記案件；,RPVOMLSJJIGGFBB87DA,82.2,9.6,0.0,,
北屯區,房地(土地+建物)+車位,臺中市北屯區建和路一段１１７號二樓之５,29.39,都市：其他:第三種住宅區。,,,1090822,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100927,223.62,4,2,3,有,有,13150000,61290,坡道平面,27.34,1120000,預售屋、或土地及建物分件登記案件；,RPWOMLSJJIGGFBB97DA,113.51,20.02,0.0,,
北屯區,房地(土地+建物)+車位,臺中市北屯區崇德六路２６號１１樓之１,24.7,都市：其他:第二種住宅區,,,1100802,土地2建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820831,147.42000000000002,3,2,2,有,有,8500000,57658,坡道機械,0.0,0,,RPWWNLTJJIGGFBB98DA,93.02,14.29,0.0,,
北屯區,房地(土地+建物)+車位,臺中市北屯區后庄北路８６號四樓,31.68,都市：其他:第二種住宅區,,,1101024,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060308,189.7,3,2,2,有,有,18500000,97522,坡道平面,27.14,0,,RPWVNLTJJIGGFBB88DA,93.13,17.42,0.0,有,0261
北屯區,房地(土地+建物)+車位,臺中市北屯區東山路一段１５４巷２２弄１６之８號十三樓之２,22.44,都市：其他:第三種住宅區。,,,1101011,土地2建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080714,156.42000000000002,3,2,2,有,有,12760000,81575,坡道平面,32.57,0,,RPQNNLTJJIGGFBB47DA,74.15,10.11,0.0,有,0262
北區,房地(土地+建物),臺中市北區進化北路３６７號１６樓之３,3.18,都市：其他:第一種商業區,,,1101109,土地1建物1車位0,十六層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830207,39.06,1,0,1,有,有,2180000,55812,,0.0,0,,RPPUMLRKJIGGFBB87DA,24.8,0.88,0.0,,
北屯區,房地(土地+建物),臺中市北屯區文心路四段６７２號１１樓之８,2.36,都市：其他:第四種商業區,,,1101015,土地1建物1車位0,十一層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841124,33.05,1,0,1,有,有,2190000,66263,,0.0,0,,RPSOMLSKJIGGFBB67DA,17.31,3.97,0.0,,
西屯區,房地(土地+建物)+車位,臺中市西屯區西苑一街８８號十五樓之２,27.18,都市：其他:第三種住宅區。,,,1100824,土地2建物1車位1,十五層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031215,243.10000000000002,4,2,2,有,有,25000000,112446,坡道平面,34.11,1500000,,RPTUMLOLQHGGFCB78DA,125.36,14.72,0.0,,
南屯區,房地(土地+建物),臺中市南屯區大英街２９９號５樓,21.38,都市：其他:第二種住宅區,,,1100811,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830406,126.59,3,2,2,有,有,8880000,70148,,0.0,0,陽台外推；,RPPNMLSLQHGGFCB08DA,81.12,24.62,0.0,,
北區,房地(土地+建物)+車位,臺中市北區五常街３８０號九樓之４５,2.87,都市：其他:第一種商業區,,,1101023,土地1建物1車位1,九層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971128,43.2,1,1,1,有,有,4000000,92593,坡道機械,14.87,0,,RPWRMLPKJIGGFBB08DA,15.9,1.48,0.0,,
北屯區,房地(土地+建物)+車位,臺中市北屯區軍福七路１號四樓之１,20.27,都市：其他:第三種住宅區。,,,1090315,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100820,162.12,3,2,2,有,有,8400000,54874,坡道平面,30.91,1200000,預售屋、或土地及建物分件登記案件；,RPTSMLPKJIGGFBB87DA,81.0,10.77,0.0,,
北屯區,房地(土地+建物)+車位,臺中市北屯區山西路三段２２２號十七樓之２,31.54,都市：其他:第三種住宅區。,,,1100831,土地1建物1車位2,十七層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031223,274.39,4,2,2,有,有,29780000,108532,坡道平面,52.96,0,,RPWPMLPKJIGGFBB87DA,128.27,23.83,0.0,有,0264
北區,房地(土地+建物)+車位,臺中市北區太平路１１２號５樓之１０,7.75,都市：其他:第二種住宅區,,,1101015,土地2建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820831,62.04,1,1,1,有,有,4050000,65280,坡道機械,0.0,0,,RPRNMLKKJIGGFBB66DA,33.68,18.44,0.0,有,0265
北區,房地(土地+建物)+車位,臺中市北區北平四街５號八樓之２２,8.53,都市：其他:第二種商業區,,,1101024,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071130,89.84,1,1,1,有,有,8000000,89047,坡道平面,28.36,0,,RPVOMLMKJIGGFBB37DA,35.02,4.29,0.0,有,0266
南屯區,房地(土地+建物)+車位,臺中市南屯區大墩路２２之１號十樓之２,43.95,都市：其他:第二種住宅區,,,1100926,土地1建物1車位2,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050804,293.53,3,2,3,有,有,28880000,116080,坡道平面,70.58,3000000,,RPWNMLQLRHGGFCB68DA,120.93,25.63,0.0,,
西屯區,房地(土地+建物)+車位,臺中市西屯區逢大路６７號六樓之５,39.18,都市：其他:第三之二種住宅區,,,1101021,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940704,187.0,3,2,2,有,有,13380000,71551,坡道平面,0.0,1200000,其他增建；,RPQRMLMLIIGGFCB27DA,102.29,14.2,0.0,,
西屯區,房地(土地+建物)+車位,臺中市西屯區上安路６０之３號,10.26,都市：其他:第三之二種住宅區,,,1100925,土地1建物1車位1,一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841030,71.86,3,2,2,有,有,7600000,105761,坡道機械,0.0,0,夾層；,RPUNMLQKIIGGFCB57DA,47.25,0.0,0.0,,
西屯區,房地(土地+建物)+車位,臺中市西屯區上安路２１０號八樓之２,33.4,都市：其他:第三種住宅區。,,,1101011,土地1建物1車位3,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040319,287.84000000000003,3,2,2,有,有,24700000,85812,坡道平面,63.24,0,,RPPQMLSLIIGGFCB67DA,125.37,23.13,0.0,,
南屯區,房地(土地+建物)+車位,臺中市南屯區大墩六街２３２號八樓之２,11.98,都市：其他:第二種住宅區,,,1101019,土地1建物1車位1,八層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820112,76.68,2,1,1,有,有,4850000,63250,坡道機械,0.0,0,,RPRPMLMJJIGGFCB07DA,51.12,6.45,0.0,有,0270
豐原區,房地(土地+建物)+車位,臺中市豐原區北陽路２３５之２號,24.22,都市：其他:第二種住宅區,,,1101023,土地1建物1車位1,一層，見其他登記事項,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100412,154.82,3,2,2,有,有,12300000,84826,坡道平面,27.5,1500000,,RPTNMLNJJIGGFDB27DA,80.01,7.86,0.0,,
南屯區,房地(土地+建物),臺中市南屯區忠勇路５２之７５號十六樓,12.94,都市：其他:第二種住宅區,,,1101010,土地2建物1車位0,十六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840330,129.61,3,2,2,有,有,6880000,53082,,0.0,0,,RPXQMLPKJIGGFCB18DA,89.95,9.16,0.0,有,0275
西屯區,房地(土地+建物)+車位,臺中市西屯區美滿東三巷８６號六樓之２,53.58,都市：其他:第二種住宅區,,,1101015,土地1建物1車位3,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021030,358.84000000000003,3,2,2,有,有,39800000,138367,坡道平面,100.83,4100000,含傢俱設備費；,RPQPMLQKJIGGFCB47DA,155.41,22.63,0.0,,
南屯區,房地(土地+建物)+車位,臺中市南屯區豐偉路１８２號十八樓之５,14.1,都市：其他:第四種商業區,,,1100828,土地1建物1車位1,十八層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070611,151.48,2,2,1,有,有,15800000,104304,坡道平面,35.37,0,,RPPQMLQKJIGGFCB47DA,67.64,10.07,0.0,有,0276
西屯區,房地(土地+建物),臺中市西屯區西屯路二段２６８之８巷１號七樓之２３,2.47,都市：其他:第三之二種住宅區,,,1101101,土地1建物1車位0,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860408,23.7,0,0,0,無,有,1200000,50633,,0.0,0,,RPSPMLMKJIGGFCB27DA,12.77,1.65,0.0,,
南屯區,房地(土地+建物),臺中市南屯區大墩路７１６號十三樓之３,12.73,都市：其他:第二之一種商業區,,,1100927,土地1建物1車位0,十三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840519,119.29,3,2,2,有,有,8600000,72093,,0.0,0,,RPUNMLLKJIGGFCB17DA,68.65,14.5,0.0,有,0277
潭子區,房地(土地+建物),臺中市潭子區中山路一段９號十六樓之３,11.21,都市：其他:住宅區,,,1100923,土地1建物1車位0,十六層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831205,124.81,3,2,2,有,有,6250000,50076,,0.0,0,其他增建；,RPWOMLNLRHGGFHB98DA,81.61,16.15,0.0,,
大里區,房地(土地+建物)+車位,臺中市大里區仁化路１０６３號八樓之６,13.65,都市：其他:住宅區,,,1101021,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100426,156.04,3,2,2,有,有,9600000,61523,坡道平面,24.32,0,,RPTNMLTLIIGGFIB48DA,78.25,10.24,0.0,有,0280
烏日區,房地(土地+建物)+車位,臺中市烏日區環河路四段１９０號十三樓之１,18.87,都市：其他:商業區,,,1100110,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100720,143.35,3,2,2,有,有,9030000,66961,坡道平面,27.91,1300000,預售屋、或土地及建物分件登記案件；,RPQRMLLJJIGGFIB67DA,68.74,9.01,0.0,,
烏日區,房地(土地+建物)+車位,臺中市烏日區環河路四段１９０號十四樓之１,18.87,都市：其他:商業區,,,1091031,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100720,143.35,3,2,2,有,有,8660000,64189,坡道平面,27.91,1250000,預售屋、或土地及建物分件登記案件；,RPRRMLLJJIGGFIB77DA,68.74,9.01,0.0,,
烏日區,房地(土地+建物)+車位,臺中市烏日區環河路四段１９０號三樓之５,15.97,都市：其他:商業區,,,1090801,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100720,125.2,2,2,1,有,有,7250000,61671,坡道平面,27.91,1250000,預售屋、或土地及建物分件登記案件；,RPXRMLLJJIGGFIB38DA,55.41,10.13,0.0,,
大里區,房地(土地+建物),臺中市大里區大智路５６５巷３５之７號,14.13,都市：其他:住宅區,,,1100926,土地2建物1車位0,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810823,88.78999999999999,2,2,2,有,有,4950000,55750,,0.0,0,,RPRQMLOJJIGGFIB97DA,67.02,6.14,0.0,,
大里區,房地(土地+建物)+車位,臺中市大里區中興路二段７６０之１號十三樓之５,25.21,都市：其他:住宅區,,,1101009,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050720,151.45999999999998,3,2,2,有,有,12810000,84577,坡道平面,25.07,0,,RPPOMLTJJIGGFIB08DA,76.52,8.86,0.0,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段９７號三樓之２,15.66,都市：其他:住宅區,,,1090221,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100901,116.12,2,2,1,有,有,5950000,55492,坡道平面,28.72,1100000,預售屋、或土地及建物分件登記案件；,RPPQMLMKIIGGFJB67DA,52.51,6.94,0.0,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段９９號十一樓之１,17.57,都市：其他:住宅區,,,1090327,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100901,126.21000000000001,2,2,1,有,有,7000000,59493,坡道平面,28.72,1200000,預售屋、或土地及建物分件登記案件；,RPROMLRLIIGGFJB28DA,61.13,5.13,0.0,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段９９號五樓之３,23.01,都市：其他:住宅區,,,1090608,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100901,157.61,3,2,2,有,有,8550000,56250,坡道平面,28.72,1300000,預售屋、或土地及建物分件登記案件；,RPPOMLMJJIGGFJB47DA,79.37,8.24,0.0,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段９９號十樓之１,17.57,都市：其他:住宅區,,,1090401,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100901,126.21000000000001,2,2,1,有,有,6920000,59698,坡道平面,28.72,1100000,預售屋、或土地及建物分件登記案件；,RPQOMLMJJIGGFJB57DA,61.13,5.13,0.0,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段９７號十一樓之３,17.57,都市：其他:住宅區,,,1090320,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100901,126.21000000000001,2,2,1,有,有,7020000,59698,坡道平面,28.72,1200000,預售屋、或土地及建物分件登記案件；,RPROMLMJJIGGFJB67DA,61.13,5.13,0.0,,
太平區,房地(土地+建物)+車位,臺中市太平區新吉路９９號三樓之２,17.66,都市：其他:商業區,,,1101027,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090324,158.51999999999998,3,2,2,有,有,12760000,80495,坡道平面,0.0,0,,RPSOMLTLIIGGFJB58DA,74.35,10.29,0.0,有,0282
烏日區,房地(土地+建物)+車位,臺中市烏日區環河路四段１８０號十二樓之１,18.87,都市：其他:商業區,,,1090622,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100720,142.99,3,2,2,有,有,8290000,60740,坡道平面,27.91,1300000,預售屋、或土地及建物分件登記案件；,RPPQMLPKJIGGFIB97DA,68.56,9.01,0.0,,
烏日區,房地(土地+建物)+車位,臺中市烏日區環河路四段１８２號十樓之２,19.84,都市：其他:商業區,,,1090926,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100720,150.56,3,2,2,有,有,9280000,64656,坡道平面,27.91,1350000,預售屋、或土地及建物分件登記案件；,RPQQMLPKJIGGFIB08DA,72.91,9.96,0.0,,
烏日區,房地(土地+建物)+車位,臺中市烏日區環河路四段１９２號十一樓之２,24.19,都市：其他:商業區,,,1091214,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100720,178.12,4,2,2,有,有,11170000,66041,坡道平面,27.91,1250000,預售屋、或土地及建物分件登記案件；,RPRQMLPKJIGGFIB18DA,90.27,11.09,0.0,,
烏日區,房地(土地+建物)+車位,臺中市烏日區環河路四段１９２號十四樓之５,15.48,都市：其他:商業區,,,1081220,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100720,122.89,2,2,1,有,有,6930000,59276,坡道平面,27.91,1300000,預售屋、或土地及建物分件登記案件；,RPSQMLPKJIGGFIB28DA,55.41,8.51,0.0,,
烏日區,房地(土地+建物)+車位,臺中市烏日區環河路四段１８２號十樓之５,19.84,都市：其他:商業區,,,1100324,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100720,150.94,3,2,2,有,有,9950000,69902,坡道平面,27.91,1350000,預售屋、或土地及建物分件登記案件；,RPTQMLPKJIGGFIB38DA,73.12,9.96,0.0,,
烏日區,房地(土地+建物)+車位,臺中市烏日區環河路四段１８２號三樓之６,15.97,都市：其他:商業區,,,1090716,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100720,125.2,2,2,1,有,有,7100000,60130,坡道平面,27.91,1250000,預售屋、或土地及建物分件登記案件；,RPUQMLPKJIGGFIB48DA,55.41,10.13,0.0,,
烏日區,房地(土地+建物)+車位,臺中市烏日區環河路四段１８０號六樓之２,24.68,都市：其他:商業區,,,1090803,土地1建物1車位2,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100720,205.75,4,2,2,有,有,11800000,61362,坡道平面,55.82,2600000,預售屋、或土地及建物分件登記案件；,RPVQMLPKJIGGFIB58DA,90.16,11.09,0.0,,
烏日區,房地(土地+建物)+車位,臺中市烏日區環河路四段１９２號九樓之１,18.87,都市：其他:商業區,,,1100425,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100720,142.99,3,2,2,有,有,9550000,72124,坡道平面,27.91,1250000,預售屋、或土地及建物分件登記案件；,RPWQMLPKJIGGFIB68DA,68.56,9.01,0.0,,
